Player Speed,Player Acceleration,BMI,Agility,Strength,Endurance,Reaction Time,Jump Height,Sprint Time,Training Load,Fatigue,Previous Injuries,Game Intensity,Weather Impact,Playing Time,Injury
-1.5171858241981702,3.8881203766835033,-4.430461639228636,0.7196762008884481,0.2373481194895308,-0.2287349410563088,-0.1406820779496864,1.363983416974381,0.0879212134817626,0.2792377542753513,1.8371776543685088,1.6222319410846784,0.5923789113016417,0.0784345071975996,0.7284638361975196,0
-4.014504425078012,4.738239910388239,-0.3553425806133341,2.510191672969037,-0.9492134807566824,0.156822146834731,-0.982042963453554,0.7444670292033015,-3.13690958674705,0.7837794503089633,0.6136457021200791,2.982436453664678,2.0557269927324207,0.2253251795405051,-1.145638096381969,0
3.175246081675013,2.956282703992501,-0.2513654842149715,-4.026047786079776,0.265006359068304,4.831090093701391,-0.2023864468794358,-0.0995729161964582,-2.1153521360755727,-1.5582298485678705,0.7684192294418595,-1.0693725793899913,1.499083343500378,0.2413232032993907,2.3842542085249008,1
0.1027085188439274,-0.5014496944012787,1.096658816723617,3.5058452130246454,-0.4408095313485774,0.382536689588332,1.9187465946479367,-2.406175166895069,0.8296819554086637,-0.6101546392025484,2.336703095616784,1.251924651106222,-1.0467114261406647,-1.222733254137745,-3.1762142178323662,1
0.0282968673785846,2.732771151317257,2.402247535980596,-0.3940753972357664,0.7064066086532242,-3.8293058914664506,-0.6038016316031171,-4.592993576507508,-2.321714361120056,-0.185010877498554,0.8689144173470679,-2.515979988041728,1.9047859238896816,-0.2465739131214918,-0.3453924051983721,1
1.844463128976937,-16.272576542149835,1.4292670769427889,2.7571136071103144,1.744311252423273,-4.474035420540799,3.0226687886198493,2.165067954782447,8.764331426075861,-0.2568899839248887,-3.969283832864325,-3.7471040451786974,-3.3211407726487785,-0.0264255213670628,-2.709860300651112,0
-1.2623518036285608,-4.87224654845522,0.1627092636238538,0.5718631579313115,1.2539317971754804,0.5309655229014396,0.2797424868583391,4.542343589173967,2.0277534431740007,-0.1965690342166925,-1.6357077916859726,0.8431614015426305,0.0870681731548217,-0.1006016751561869,-1.004398261234518,0
2.228358534503534,-1.8058840186355936,1.3494000719738952,-3.001155679899961,0.0524780571704509,0.8836900897234087,0.8786079106019675,-0.541178294012711,-1.4695875696039198,-0.087623546254231,-1.6404831300594986,-2.1832358724362573,3.061860120519945,0.2130803959715548,0.4449536574067927,1
-1.4413282146520594,3.08244278792258,-0.0233240184744827,1.5240871635564526,-0.5305383182926822,-0.3992546321369756,-3.0416732105801425,4.376183830830606,-0.3279230172800352,1.1059354619577089,1.537809600254483,2.5832399228930427,1.2856262332418322,0.8894709464517491,3.206121610831916,0
0.8694447152791844,-7.989171659929133,1.467505870101435,2.730447086168368,0.1880995661527482,-4.049011755157848,0.4725478168975072,0.7629750314314427,5.962657812895322,0.3958981069433684,-0.2483136894938014,-2.604330233593771,-2.2931729748478062,0.5075128720823281,-1.7340843150544274,0
0.7665695064926878,4.1735367938006505,-3.3828554687954364,1.2713279208644603,-0.2019999970586173,-2.868855703335968,-0.5486235767765689,-0.3449443294342065,1.047358474551981,0.1427515873464275,3.494679065647743,2.4074288080601134,0.542622980583861,-0.4959992553353133,1.9970164858735595,0
